review_id,customer_name,date,rating,review_text,location,business_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
HSLaC9xUD1N9RgkxGJy8vQ,Customer_1391,2012-11-19 01:29:21,4.0,,Downtown,Village Whiskey,83.09,14.86,17.9,3,36-45,Male,Mixed
sOSsJ55g318FG6pVSW4Rbw,Customer_6038,2013-02-03 20:31:29,4.0,"I love everything about Whiskey Village except the small space. We were fortunate that after the hostess told us that the wait for a table was close to two hours a couple of seats opened up at the bar.
 
We started off with a couple of amazing cocktails that were expertly prepared (2nd only to Hop Sing), an order of deviled eggs, and the duck fat fried fries covered in a delectable cheese sauce and topped with beef brisket....WOW! We were content but decided to push on and try their famous burgers. I had the special of the house that had a terrific homemade thousand island dressing and my wife had hers topped with foie gras and bacon. Both came out cooked perfectly medium rare surrounded by a very fresh and delicious bun. Even though we were fairly full before the burgers came we ate every bite leaving in a blissful state of food intoxication.",Downtown,Village Whiskey,22.39,4.06,18.1,2,56-65,Female,Other
v0_OGF7B858modm06UsqnA,Customer_5584,2015-01-23 12:15:16,2.0,"I have been coming here since it opened.  So why the downgrade?   A bad experience last night - me and my regular dining partner here had terrible service while sitting at the bar.  The bartenders were indifferent, we had to practically beg for water, drink orders, dinner order.  While I love the Fish House Punch, the love is tempered when it takes 15 minutes to get it - and no - it was not even that busy.  My pal's burger was delicious according to her, my oysters - which were herb roasted were generally flavorless and the Sly Fox Cheddar Sauce with our duck fat fries was tasteless and runny.  Dear Jose - please come and visit your restaurants and keep them on their toes...

We both agreed that we may cross this off our list after years of it being our go-to spot. The steak was particularly good.",Downtown,Village Whiskey,16.13,2.93,18.2,2,26-35,,Other
JKJ3j4-n9O04CErUi-xKxA,Customer_7102,2012-06-26 18:57:00,3.0,,Downtown,Village Whiskey,15.15,2.51,16.6,3,65+,Male,Hispanic
3Vh527hP7xG_7IHprPjgnQ,Customer_7461,2012-08-15 18:54:52,4.0,"I have been trying to come here for what seems like an eternity, but there was always something in the way.  (Like the one day when I was ""finally going to eat there"" and as we walked up there was a sign on the door stating that because of malfunctions in the kitchen, they were only serving drinks and cold food.  Needless to say, I didn't go in that day)  Finally, the stars aligned and I was able to eat here.  And I'm happy I did.

I went in with two friends after getting our nails done and sat at a table.  We ordered drinks, truffled cauliflower, and an order of tater tots.  They put the tater tots closest to me and I can't control myself, so no one else at the table got tater tots.  They were really good.  I ordered the burger without the thousand island dressing and with cheddar and caramelized onions.  That was a GOOOOOOOOOOOD burger.  Cooked perfectly, juicy, and the roll was soft and pillowy.  It didn't last long on my plate.  We got an order of duck fat french fries for the table and while they were good, I think I liked the tater tots better and would probably order them as our side next time. 

My only issue with Village Whiskey is the space.  It's so small.  They crammed the three of us into a space that really was built for two people.  After we left, each one of us realized that our legs were cramped and sore from trying to squeeze into that tight spot.  Maybe next time, and there will be a next time, I might consider asking for a bigger table.   (Do they even have bigger tables? I was so enamored with my food, I didn't look around too much)",Downtown,Village Whiskey,40.99,8.66,21.1,2,56-65,Male,Other
1zKHDldKQf-ECwol1JbKNA,Customer_5276,2016-06-12 20:52:43,5.0,"This place may have the best burger in Philadelphia! We both got the burger, literally finger licking good. You can pick from a variety of unique toppings. Fries are amazing too. They can be shared. 
A busy place small place but I highly recommend waiting. Turns over pretty quickly. We sat at the bar & ate. Staff is knowledgeable and friendly. A must eat in Philly! The sandwich was particularly good.",Downtown,Village Whiskey,50.33,11.39,22.6,1,,Prefer not to say,Mixed
4FH6kjbhLCOIVdmhYHaC0Q,Customer_4321,2010-03-18 14:00:52,5.0,"Cool atmosphere, great drinks and the best burger I've ever had in a restaurant bar none.

Pros
-Drinks - old-timey, hand mixed cocktails were uniformly cold and delicious.  We sampled the Old Fashioned (stiff), Sazerac, Jerry Lewis (much like the Sazerac) and the Newcomer, which may have been the best being a rye riff on a margarita.
-Food - the burger, which I took as is with boston bibb, tomato and thousand island, made me a little high with each bite. Not too big, not too small, perfectly cooked. And you can dress up it really fancy if you like with foie gras, bacon, avocado and a number of rich toppings.  The much ballyhooed French Fries were good, but I somehow expected more. I honestly prefer the belgian-style frites at Euology.
-Atmosphere - I was expecting a mad crowd, but 9pm on a Tuesday night provided a chill window with just the right crowd in this small restaurant. We also witnessed who may be Philly's version of the Most Interesting Man in the World coolest old rich guy - decked out in stylish threads and flanked by a pair of delicate geisha-like companions 1/3 his age, taking down a burger and slipping out with a nod from the bartender.

Cons
-Pricey - cocktails, more so than burgers. The pasta was particularly good.",Downtown,Village Whiskey,61.86,12.24,19.8,4,,,Hispanic
SoYWh6Ps92GO3OBSI5u5Cg,Customer_6145,2009-10-14 02:13:52,4.0,"I went here for happy hour a few weeks ago, and as I was disappointed that there was no ""happy hour"" I was not disappointed in  my experience in village whiskey. The drinks were fantastic- great exotic combinations. The veggie burger was probably the best I have ever consumed. I have been here several times when I cannot even get in for a seat, so be prepared. The drinks are small and expensive but delicious, but hte food is reasonably priced. I will definitely be back! The beer was particularly good.",Downtown,Village Whiskey,39.11,8.28,21.2,2,56-65,Non-binary,Asian
MtrHTLudfsMuRZfflvda1Q,Customer_2964,2015-08-07 15:23:05,4.0,"In my quest to find the best burger in Philly, I've visited this Garces spot a few times. The burgers do live up to the hype, if not quite to the price tag. The venue is decidedly cool and the duck fat fries are to die for (if you like fries, cheese, short ribs....I'm making myself hungry). The bartenders are mostly top notch and rhe whisky list is appropriately voluminous. The drinks are also creative and tasty. 

Not quite the best burger in Philly yet, but a damn strong contender.",Downtown,Village Whiskey,26.47,6.02,22.8,4,,Non-binary,Caucasian
5ZQIQ4P3ZJXfE1rliKzD8A,Customer_3430,2016-08-27 17:07:13,4.0,The space is very cool! I ordered the loaded fries with short rib and it was delicious! The short rib just melted in your mouth!,Downtown,Village Whiskey,70.56,10.27,14.6,2,26-35,Non-binary,Other
9Ilm4TSXVlnek1hRHNAdhw,Customer_5262,2011-04-25 04:30:17,4.0,"I came for the Duck Fat Fries.

Maybe it's because I ate a lot earlier than day, but I couldn't really taste any difference in the taste with the duck fat. Nonetheless, they were good so you should try them. I also had the Fish House Punch which was also good/worth it.

The place is pretty small so it can get crowded. I like places like this with an interesting food selection and specialty drinks. I'd come back for sure to try more food/whiskey.",Downtown,Village Whiskey,20.78,3.95,19.0,1,26-35,Male,Other
w-vAnZwZpKvoi7wErA90gA,Customer_5093,2015-10-18 12:26:03,5.0,,Downtown,Village Whiskey,18.05,2.81,15.6,4,18-25,Female,Hispanic
12qoxVIf9SsG_R8zzXhuIw,Customer_4641,2011-08-27 20:50:14,5.0,"Been here twice, and this is def the best place I've found so far to get  fatty, fancy'ed-up burger. The Whiskey King is abs ridics - in a completely, totally good way. The regular burger is just as yummy as well. And the duck fat/shortrib/cheese smothered fries?? Just....wow. I had to spend an extra hour at the gym to feel normal again. 

To be clear - the space is small, the wait can be ridics on a wknd evening (and no resos) and I don't reco going with more than 2-3 peeps. Great date/dinner place.",Downtown,Village Whiskey,14.93,2.29,15.4,4,,Prefer not to say,Mixed
eC7Wwg-1hMAGoTAERb6oGQ,Customer_2376,2015-08-01 11:53:33,5.0,"The BEST BURGER IN PHILLY. Bar none. Far and away. Don't you dare go to Shake Shack if there is a big wait! You're out for a the best burger, this is it!!

I was in school and poor when I was here so I cannot speak to the drink menu BUT the food is amazing!!

You have to get: 
1. Duck Fat Fries w/ Short Rib and Cheddar - why is this so good? I don't know, who cares? Just enjoy the fried deliciousness of the duck fat. I believe th cheese sauce is made with sly fox and who doesn't want fall apart delicious brisket on your fries??

2.  Go with the Village Burger and load it up with additions. Truffle mushrooms, bacon, avocado, and caramelized onions will do you right.",Downtown,Village Whiskey,24.7,7.09,28.7,3,36-45,Male,Caucasian
7iajp6uLYwxml9W5RzPACg,Customer_4239,2014-07-21 22:58:48,4.0,,Downtown,Village Whiskey,15.68,5.49,35.0,8,,Female,Hispanic
pvVswuASkTFBklhCGlpsBg,Customer_6432,2015-03-08 13:07:05,4.0,,Downtown,Village Whiskey,36.44,6.63,18.2,2,46-55,Male,African American
60fqnqL_u2Pi8yRZkC9N8g,Customer_8096,2014-01-01 21:34:27,4.0,,Downtown,Village Whiskey,26.55,4.11,15.5,1,46-55,Prefer not to say,Caucasian
EBMx4ymnknZLnNIAvh-LSA,Customer_6799,2010-03-23 19:43:12,4.0,"Best ice cubes I've ever seen. Yes, it's tight, but it's not a dealbreaker.

The amount of effort put into each drink is equivalent to a mixology talent show. And they usually make for a nice beverage, to boot.

Burger = delicious. That's all I got.",Downtown,Village Whiskey,27.79,4.64,16.7,4,26-35,Non-binary,Native American
FQqpTsv-CYmHWR4pM_55wg,Customer_5026,2010-07-07 19:54:39,4.0,"Great little neighborhood place.  I don't live in the neighborhood but had been dying to try it but heard how small it was.  Well I took my chances and went there early on July 2 (4th of July weekend, everyone's at the shore) for dinner around 5 (and no I am not 60).  There was a great happy hour crowd but not too packed where we could not grab a spot at the bar while we waited for our table.   The bartenders were great and the drinks quite good.  Husband got the cape may salts and loved them.  He enjoyed his burger too however he still was thinking back to another burger that he prefers. The cheese puffs pictured here are amazing.  Choux paste with cheese amazing.  Loved them and the cobb salad quite large with an amazing dressing.  All worth while.  Not sure it would have been worth a long wait but the prices were reasonable the service was fun and it is a beautiful small spot.  I am sure we will go back when in the neighborhood. The salmon was particularly good.",Downtown,Village Whiskey,10.85,2.46,22.7,2,46-55,Prefer not to say,
