review_id,customer_name,date,rating_out_of_10,review_text,location,restaurant_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
pZq-AGqNBRCBDVLKrpAgSA,Customer_1348,2015-01-04 21:58:47,8.0,With local chef John Besh at the helm of this  awesome place you can't go wrong with raw oysters for happy hour.,Midtown,Luke,94.54,17.6,18.6,5,65+,,Caucasian
N9JReskotXkh0xpSG4kIBw,Customer_9642,2018-04-15 12:18:22,6.0,,Midtown,Luke,21.14,5.14,24.3,3,65+,Male,Hispanic
ad5HV-0QtY4avCKWIaPsnw,Customer_6665,2014-05-27 20:16:14,4.0,"We had reservations for 3 at 11:30 and arrived on time.  We got seated quickly BUT this is when it went downhill.

We seriously sat there for a good 15 mins without anyone coming to us for drink orders nor were we acknowledge.  Luckily for them we had met someone the night before and was treating him out to brunch or we would have gotten up and left.  

I flagged down the person that seated us to let them know we have not been helped and she said that she'll send someone right over.  Someone (who wasn't our waitress) came and gave us some water and said our waitress will be right over.  About 5 mins later someone finally showed up at our table.  SERIOUSLY?  HOW COULD SERVICE BE THIS BAD at such a notable restaurant????? 

She took our drink orders and we did not get them until 10 mins later.  Our waters never got refilled during this time.  We also put in our food orders when she took our drink orders.  

It took a good 30 or so minutes for our food to come out.  Our waitress never came back to check on us during this time to refill our waters or ask us if we wanted a second round of drinks. 

By the time our food came I was not in the mood to eat anymore.  I ordered the Egg in the jar and was really looking forward to it but in the cranky mood I was in, I barely touched it.  I'm sure it would have tasted better if we hadn't been ignored for so long.  The only thing that kept me happy was the conversation that was being had with the company I was with.

If Luke were real, I would kick his ass!

UPDATE (5/30/14):  A manager at Luke's reached out to me after this review and apologized for the lack of service and extended an invite back.  I will give Luke's another shot.  Stay tuned for another review....",Midtown,Luke,22.92,6.31,27.5,4,56-65,Non-binary,
Zs6ED1sBEURtjvyL_jgINA,Customer_2989,2017-06-17 23:24:42,10.0,"Oh my goodness. I am in love with this place. Delicious food; great oysters! Soft shell crab; jumbo crab. Amazing. The server we had Desmond is amazing. I can totally tell he is a foodie! 

Why oh why do I have to write more! This place is incredible!!!",Midtown,Luke,52.47,5.1,9.7,1,56-65,Male,Caucasian
nNi5xfZ97PadUdWmTznPUw,Customer_8138,2015-11-21 23:02:48,8.0,"This place is unassuming. A little more modernized than your local NOLA hole-in-the-wall.

What We Ordered: the most savory, tasty brussel sprouts ever. Order them - you won't regret it.
The mussels. Above average. Good buttery broth.
Seafood Gumbo - so tasty. Great flavors and consistency. Not overly salted. It was my boyfriends first gumbo experience... He wanted to lick that plate so bad.

Service was friendly. Hostesses were charming. Cool, laid back atmosphere geared towards the older crowd.",Midtown,Luke,21.66,4.4,20.3,1,18-25,Female,Mixed
RBYBxQrCGeN-ojHmjsttPQ,,2017-06-07 03:49:51,6.0,"3.5 stars. First the good news: the food here is amazing. Succulent pork, flavorful bisque, to-die-for jalapeño grits. John Besh knows his flavor profiles. But really, everything else about the restaurant was downhill from there. The oysters were tasty, but inadequately shucked. We had TWO servers, but still felt like we weren't paid adequate attention to. Getting our drinks, placing our order, and trying to pay took longer than we liked. The ambiance is confusing.  Are you fine dining? Or a bar? Or an Applebee's? Why are there newspapers hanging down as dividers between the tables? Some couples were dressed up for dinner - jackets, dresses, and heels. Others had shorts and flip flops. And then there were the fellas at the bar with Tshirts and hunting camo baseball caps on. Maybe it's b/c the restaurant is attached to a hotel? The hostess at the door had this really loud, piercing laugh that she unleashed more than once during our meal.

Food this good shouldn't be taken as carry out - unfortunately, that is the only way we can see ourselves eating it again.",Midtown,Luke,45.08,5.57,12.3,1,,Male,Caucasian
tPsUTZORzTw0llA_lwEs4A,Customer_5422,2011-09-01 09:35:10,8.0,"While hotel restaurants aren't generally my favorite places to imbibe, I'm a fan of Luke, which was conveniently attached to the St. Charles Hilton. 

We stopped in here several times for cocktails before embarking on adventures, and found extremely friendly service and tasty concoctions both times. The first time, I went with a house cocktail, which was sweet and unique. Can't recall the name ... 

The second time, we caught happy hour, and the bartender let us indulge in several mimosas at happy hour prices. Score!

Their menu, although meat-heavy, looked like it offered some interesting selections, worth trying,",Midtown,Luke,,21.91,18.7,3,26-35,,
gBGD9ajObp0roU0Xbkg8pw,Customer_7771,2016-07-15 04:54:37,8.0,"We had dinner here at 10 pm on a Thursday night after driving 8 hours from Dallas, TX to New Orleans. 
We were greeted warmly and the wait staff treated us as if we were royalty. 
Highlights:
*great drinks--French 75 and Sauzerac
*nice wine selection 
*brussel sprouts appetizer
*corn and crab bisque
*rib eye steak!!",Midtown,Luke,24.92,4.58,18.4,2,65+,Male,Asian
4DnB9KR7ENHk1Vd-6f4RtQ,Customer_4700,2016-05-19 11:59:39,6.0,,Midtown,Luke,31.48,2.92,9.3,5,,Non-binary,Hispanic
ms4RdMdVgNi7CBcclZIBYQ,Customer_2278,2014-08-15 21:42:18,10.0,"My meal at Lüke was by far, hands down, my favorite meal while in New Orleans. I was in town for a bachelorette party, and we decided to come here for a nice dinner together. When we walked in, we were greeted enthusiastically and seated right away. Since the staff recognized that we were here on a special occasion, the manager personally brought out a round of champagne on the house, congratulating the bride on her upcoming wedding. Amazing hospitality right from the start!

The way our reservation time worked out, we got to enjoy the last fifteen minutes of happy hour: fifty cent oysters and half price drinks. Many of the ladies ordered multiple drinks at once to last through the rest of the evening, which the waiter had no problem with. The oysters were ice-cold and fresh, served with cocktail sauce, horseradish, and lemon wedges. The texture was velvety soft, with a wonderfully tangy taste with little to no brine. I usually dislike seafood because of that salty sea taste, but these were cleaned very well. The other ladies were also very happy with their drinks, notable ones included the Riverbend and St. Charles Streetcar. 

For my entree, I ordered the shrimp and grits after seeing all of the stellar reviews. It definitely lives up to the hype. The plump shrimp was paired well with the sauce made from Andouille and green onion sausages, and the jalapeño cheese grits were amazing. The cheese makes the grits more savory, and you get that flavorful kick from the jalapeños. A bite of that with a piece of juicy shrimp on top is divine. The dish is quite rich and a little on the salty side, so make sure you have a full glass of water ready. While the plate may look small when you get it, it is quite filling. 

We finished off with dessert, and this was what made this meal one of the best I've had. Usually one of three courses of a meal end up being subpar, but the bread pudding was the best bread pudding I've ever had. Coming from the south, I've had a fair share too. Brendan's Bread Pudding is exceptional. The bread is fluffy and soft, giving it an airy texture that doesn't just taste like a sweetened, compacted piece of dense bread. Instead, it's more like a cake in airiness and soaked in the delicious hot buttered pecan sauce. This creates the great flavor of this dessert, with caramelized nutty notes, as well as what tastes like toffee. The vanilla ice cream on top keeps things from getting too sweet and mellows out the pecan topping from being too overpowering. 

When we were ready for our bill, we asked the waiter if we could split the bride's check evenly amongst our own split checks. After waiting for twenty minutes, the waiter came by to tell us that the computer was having issues and wasn't splitting the bride's check the way we wanted it to. So in order to apologize for our wait, he comped the bride's meal entirely so that the computer would be able to split our checks and pay separately. This was a sweet gesture that they insisted upon, and we really appreciated their effort to make things right. 

Lüke is fabulous, and I would definitely come here again and recommend it to everyone I know in the area! Quality food, quality service!",Midtown,Luke,,3.96,8.5,1,,Male,Asian
FXTxirAgBsrgtRzy7oxP6g,Customer_4418,2014-10-11 03:27:43,4.0,,Midtown,Luke,22.76,4.24,18.6,2,,,Mixed
GwDhA4HPuO39-IMz4RWgrA,Customer_3130,2012-03-03 07:39:49,6.0,"If you're adventurous in your food-tasting, I guess this would be the place to go.
I came here during Mardi Gras weekend, and found it (after searching for 30 minutes) in one of the alleyways with very few people dining in. It seemed strange to me, as people on the streets were raging outside, why this restaurant was as deserted as it was. I soon found out the reason.

THE FOOD was definitely not my cup of tea. We were feeling adventurous and ordered the Pâté of Louisiana rabbit & chicken livers and Pied de cochon
""croustillant"" off the Charcuterie section. NOT WHAT WE WERE EXPECTING. Apart from the fact that we did not speak French and had NO idea what we were ordering, the waiter made no attempt to help us despite our questioning gazes. When they arrived, the croustillant turned out to be two small pieces of deep-fried undistinguishable meat (or pig's feet meat, not that we could tell). We couldn't see where the Louisiana rabbit & chicken livers were, but on the other plate was a jar full of questionable jam. We soon found out the ""jam"" was actually the ""pâté"" of the livers. Ech.

THE SERVICE was pretty absent (or should I say absentminded?). When we first entered the restaurant, the host was talking on the phone with her friend/SO, and even though we stood right in front of her, she kept on giggling to the person on the other end of the phone. It wasn't until a man with a managerial vibe stood behind her that she hung up the phone and showed us to our seats. Our waiter clearly was not really paying attention. He told us he would bring us water with lemons and straws, and it took him 30 minutes to bring just the water, without the lemons and straws (but I guess I must be too picky). When it was time to ring up the check, he brought us a check totaling $100. Um excuse me? No way two deep-fried balls and a jar of pate could cost $100. We had to wait for him to come around to ask him if it was the right check. So in total: 
Time we spent waiting for service = 1-2 hours
Time we spent eating = 10 minutes
Get the picture?

THE ATMOSPHERE was pretty good. Dim lighting gave off a romantic kind of feel. The bookshelves were a nice touch. Made me want to grab a book and start reading it while waiting for service.",Midtown,Luke,30.1,6.26,20.8,2,36-45,Prefer not to say,
yAGhQMzYAYTCFbgXN_FdUA,Customer_3690,2015-02-02 23:24:06,10.0,,Midtown,Luke,,1.56,8.7,4,,,Hispanic
-8b76yIyoxU3wK2gmsHfXw,Customer_4064,2015-11-06 04:18:26,10.0,,Midtown,Luke,58.54,10.26,17.5,2,,,
BiSFjQ1kt1q_cxF2lP_dxA,Customer_7503,2017-04-08 01:47:48,10.0,The best tasting foods in town. The Étouffée was AMAZING. The Croque-Monsieur or Croque-Madame are to dine for. I definitely recommend giving Lüke a try if you haven't been there. You won't be disappointed.,Midtown,Luke,67.91,16.14,23.8,2,56-65,Non-binary,Caucasian
n78UK6Pqn1y3KbrTsg7-XA,Customer_4177,2012-06-26 14:53:10,4.0,"Just ok. This restaurant was attached to our hotel. 

Bread pudding was burnt on top and all of the yummy sauce dripped off before it was served.

The ""bacon onion pizza"" (I cant pronounce the actual name, but we felt ""flamin cootchie"" was a possibility)was supposed to be awesome, but I felt the torte was soggy. 

The beet salad was great. Shrimp étouffée  had a good sauce, but small portion. 

As mentioned in other reviews, expect to spend some time there because the waitstaff is very nice, but slow.

All in all, there are better places to eat in NOLA.",Midtown,Luke,27.01,2.81,10.4,4,46-55,Female,Native American
